Variable1,Variable2,Variable3,Variable4,Variable5,Variable6
8.33439617229,8.40171547944,72.1626455319,8.07324091733,0.638452700197,17.3600882424
9.0635480171,9.80999575878,112.064514803,10.1123282445,0.666330669852,20.0542259592
8.3554209245,8.75237597558,83.7839676698,8.71567904566,0.338118574827,17.5487883258
8.0686306141,8.42642609927,77.5092708915,8.50137143672,0.314789244478,17.8997404264
9.49783007202,9.6614201176,97.0319738047,9.4152721796,0.524892987548,19.1180174697
8.03065798061,8.70004681342,88.1445763925,9.10257732384,0.797002776571,18.1772738893
9.07082896074,9.2904029627,91.2956074568,9.30248416331,0.137147807502,19.4897764121
6.77676376199,6.97661446542,51.9650868181,6.80614788811,0.627239273453,14.2792327684
6.98131329036,7.91390345184,79.2507668194,8.63118256908,1.05232001994,17.0147776702
8.50220325738,8.74096911099,80.7407982522,8.68230398838,0.342775931816,17.6364334903
9.16092066107,9.92854510666,114.653716234,10.2519447567,0.830150444909,20.2103744783
9.23761674816,9.62230013981,100.753134505,9.71154500114,0.468562643875,20.1624289447
6.9983437302,7.97802029104,80.4495191438,8.63114855153,0.947714319617,17.1678110729
7.33761995476,7.67700053022,64.6150628852,7.82129309953,0.515452571022,15.7885053854
7.20323022957,7.69909371098,67.713555993,8.00405756139,0.601011832747,15.7396763338
6.61171266086,6.8197457787,50.1243773374,6.86611667169,0.382598646779,13.8951430214
9.39914750562,9.75528550272,103.098540108,9.91551188003,0.596552141752,20.6068033254
9.49044439591,10.0750478389,114.547969453,10.3127823543,0.551641431718,21.2851327902
8.61846306223,8.79812621068,81.5191806995,8.67760716541,0.441932057962,18.2700582002
9.60198356468,10.1064522516,113.53887297,10.4386404558,0.867252961416,20.5809089657
7.54466242821,8.33156076821,84.0152259135,8.75784596216,0.840303586922,18.0782881731
6.99955148468,7.99669850551,81.820797528,8.77327088629,1.04229000146,17.0456352843
8.95399658206,9.23859946261,91.3289833406,9.35933122533,0.449811101135,18.7950828794
7.55439001762,8.46513966299,88.8119707209,9.19953836624,0.904048982449,18.0030647924
9.19059631044,9.4518464151,95.2105969422,9.53242639987,0.512346752485,19.6792475264
8.7177266784,9.43071655079,103.413586432,9.74223802564,0.753557462417,19.7368724056
7.38118551915,8.07047604825,77.6089151246,8.52231907937,0.76115538012,16.9324368149
8.85716281399,9.55725725799,105.38564347,9.90975726416,0.738407407776,20.0876169117
6.67253002798,7.57794405475,72.1698933503,8.07298987527,0.93491739145,16.4833101267
7.57232934662,7.77519418232,64.4642508389,7.77449831428,0.246033413071,15.5633083475
9.12935222318,9.1517214126,84.1985890956,8.8194095652,0.874751919693,18.6176694892
8.9473459405,9.32732549486,94.7552652813,9.51431582693,0.675098187333,19.4036747428
8.91127848514,9.07875808981,86.1840897791,9.0434580764,0.395380930647,18.5760997321
9.12816982329,10.0513336682,120.808847149,10.6933229844,0.993168108267,21.380837396
7.4652089665,7.79551483921,66.6050341481,7.9128498226,0.356875076263,16.7063191654
8.34483835674,9.01322653648,94.6192353491,9.47439098193,0.878309925365,19.180278455
9.43453279108,10.0147720612,113.229630959,10.1867240392,0.651494955702,21.1115320329
8.77778716716,8.82753707206,79.4288161453,8.61185221008,0.66629944043,18.4086151431
7.40182076667,7.68728740921,63.761229542,7.62221126754,0.370546495256,15.5376513697
8.81026190525,9.38377493472,100.102838038,9.6143092683,0.506890798129,19.1478400172
8.11190102471,8.7126529916,87.005126509,8.98190536248,0.693028097381,18.6328870598
7.88563654252,8.52335018844,84.6444654181,8.77436988652,0.748143774569,17.5820163771
7.21676076758,7.94814609557,76.1559467717,8.29843439414,0.752686294479,17.0826067581
8.62529502865,9.15759742377,94.2545503238,9.48270269338,0.697782684923,19.252807329
8.52367585292,9.47053789027,109.483067081,10.0178530108,0.847781558569,20.2582740976
7.34263154426,7.71007906596,65.9617891179,7.73728832606,0.226390942842,16.3524062442
9.13890273786,9.57009611606,100.626506673,9.61715711987,0.268658768156,20.0878710807
7.1049444676,7.77508005837,71.3305720889,8.08110853464,0.801022347285,16.4427604699
8.55631499065,9.26516253096,100.333345489,9.5847338714,0.80016157697,19.0986010466
9.41254408553,9.81221819778,104.387294482,9.75173243424,0.498188629675,19.9694541817
6.96367827409,7.12483316895,53.3615664518,6.95305535772,0.55221927195,15.0058417887
9.57778866481,9.60435337254,93.3896909122,9.21048546649,0.723946644965,19.2019237672
7.59081262767,7.83759676399,65.619842689,7.83736605905,0.101506269244,15.9330224064
8.3636109961,9.18862133963,100.714081628,9.68853017569,0.731727575686,19.8408705498
7.32157345045,8.12248913832,80.2652681332,8.64745847359,0.962938843947,16.9335671234
7.41534037014,7.96507719199,73.3118090179,8.12332733524,0.599860983856,16.3527301699
6.78948022709,7.52106039301,68.9222811314,7.93472804001,0.67881321936,16.3870359251
8.66416577785,8.80201665904,80.1874745996,8.73779454048,0.335159351672,17.7903104788
9.14654460814,9.28117288997,88.8793523743,9.1826924572,0.422959566713,19.0357903192
8.47519651317,9.35963909838,105.900998935,9.94047682594,1.04543230202,19.8722541635
9.38754307556,9.60592587364,97.0403933619,9.41852869401,0.587843247073,19.4603933904
7.41651083968,8.14794039363,78.9205367188,8.6126692395,0.733797070553,17.4378954124
7.09217990051,7.62429919838,66.6925378289,7.82551506011,0.703961134826,15.7285345018
8.84361098637,9.34723711858,97.5522448411,9.64216144499,0.549034777146,19.195500148
8.67214371251,8.8598453425,82.6014823655,8.7274864261,0.40809961887,18.5016922332
7.36667091131,7.92410556487,72.1036805311,8.23089626357,0.637559606186,16.9174483761
9.0231156129,9.97361284221,119.767863351,10.5093586805,0.772904727006,20.9462403456
6.98570727107,7.24762225141,56.9477712981,7.10903552849,0.583097844197,14.5760004747
8.59918271055,9.55771354217,111.053116667,10.3193464086,0.876718646769,20.5490478534
7.9551499934,8.8669818907,96.1299949586,9.63740582691,1.08218892403,18.8045506174
7.41642346572,7.96795063024,72.8979972964,8.25131905627,0.644506467999,16.8815993418
9.5293566572,10.2270486165,119.874746975,10.6959911592,0.701722642319,21.5171207472
9.45944032116,9.89685835137,107.672928533,9.95957382376,0.25413170121,20.1223158119
9.267523607,9.4602961483,93.8926298189,9.42849010939,0.425731360088,19.1108889045
9.15003401728,9.97082498814,116.896893113,10.5696758709,0.811642637111,20.9933473587
6.62185766295,7.44784246022,68.6565452493,8.12310538471,1.05565481925,16.3447681504
7.03002419758,7.65150953503,69.180963943,7.94314747521,0.828427292439,16.0112721992
8.36928254245,8.38541881495,71.2999060416,7.99501543693,0.81782062291,17.33705385
7.75332521585,7.75854049482,60.9203976817,7.29321753162,0.795247317204,15.4010782776
9.15342445312,9.44192571116,95.4671966911,9.47442288984,0.321819812281,19.909093599
7.33675280883,7.80888889668,69.351251752,7.89532347738,0.497119743773,16.2782940943
7.14775735051,7.45339509567,60.3543563931,7.33643839255,0.425854935422,14.9734024239
7.94533697875,8.57055958292,85.0278786727,8.80398019836,0.737121572809,18.371820287
8.84948253084,9.78728927233,115.994762098,10.3380734227,0.993241248564,20.311506908
8.0615177466,8.84215227056,92.9165715824,9.39489366322,1.03901293134,18.4960354856
8.77664538086,8.9362520193,82.7625297278,8.70503778303,0.513916852302,18.0338905773
9.05763461602,10.0061217862,120.994829045,10.5499538396,0.866800580441,20.8994992372
9.32195493678,9.89500543546,109.64523807,10.0448516566,0.585010693109,20.5283316577
7.25540939873,7.32348983297,54.7629891443,7.07389469055,0.633482796378,14.6828424387
8.47289131388,9.06557820342,94.2705341854,9.35540711046,0.752899452028,19.0486589847
6.8367589293,7.40106448825,63.9880249916,7.72895180638,0.714754400577,15.751980175
8.66322095659,8.87380242473,82.7501572722,8.78046149399,0.479901763994,17.8441270335
9.47651262607,9.6653752358,97.2158907526,9.51816714378,0.54122794574,19.7909964207
6.94539407611,7.37596198958,61.7699804336,7.50996573841,0.467060480412,15.4000105457
9.21686684373,9.70160039873,104.606078242,9.78694180078,0.329600818122,20.0785025231
9.46436931447,9.76815861347,102.238898576,9.64707873836,0.474423086211,20.3341459924
9.54418171607,9.67656805683,96.7722115484,9.49775705744,0.449688507795,19.7508194351
8.6134557131,9.36186972015,102.647154479,9.92365940284,0.768465346744,20.1682015212
9.12925928261,9.98929124387,118.501251945,10.6461941631,0.924106171251,21.1533924546
8.39199500133,8.76115872733,84.3273348133,8.96727490332,0.722211435398,18.2399153341
7.28727816977,7.84226166436,71.2404176294,7.97564087741,0.453354811852,16.4255925064
6.71403113402,7.63603081922,74.1333230102,8.34019789703,0.98065176344,16.3882264648
8.65646907143,9.57964362853,110.728632412,10.282873379,0.894886421553,20.8503557157
9.01615973349,9.87123002576,115.211227662,10.2982081886,0.8429037269,20.8790959112
7.84931623171,8.28414945921,76.9600523839,8.35055006252,0.544520139695,17.5399389352
7.68066554173,8.30710858958,80.0352196751,8.6000644387,0.708918548061,17.1964700696
9.07915791338,9.3088818187,91.4100628977,9.11736288598,0.695952181349,18.6936488331
7.75357916065,8.05198420305,69.9567840645,8.13318874583,0.301823478937,16.6955066838
8.90316073387,8.95926470623,82.0951501041,8.63359348175,0.751149009053,17.665134991
7.53541205989,7.59261089248,58.5905557131,7.19658942937,0.69292177204,15.36308616
8.39145420519,8.89928316349,88.8386893416,9.15820684235,0.66558893658,18.8629986915
7.87245292282,8.59554968715,87.3210001764,9.06084158886,0.973674609067,18.1093319344
7.53847807469,7.7520819844,63.4980188322,7.66883689433,0.475338866196,15.8193507786
8.79498482122,9.50461378443,105.266357319,9.81166365558,0.713580190233,19.8110221469
6.61585816591,7.51725914318,71.0606568008,8.25568165461,0.860707403755,16.2869365817
8.34932840294,9.15083523147,99.6568903427,9.55651224005,0.682639506449,18.8282668932
8.10229535513,8.72562220797,88.4023427663,8.98724495018,0.763374966121,18.5627223027
8.90282849417,9.8418761656,117.156191494,10.4773538162,0.843872437337,20.5737570323
8.93680738153,9.82050498773,115.002058215,10.2814177583,0.720345908751,20.250342733
8.02239015437,8.23098654688,71.2781224478,8.07684884521,0.449963879352,16.9736674914
7.61216974798,8.49165693461,88.3805426376,9.09624590558,1.01718711842,17.7666470983
9.18532660533,10.117804924,122.373545224,10.8670124202,1.06517847372,21.792425917
8.33455223767,8.38447401409,71.6964280773,8.07062061294,0.775191572009,16.8627664042
8.5598959009,8.91927197741,86.3999773601,8.99314069463,0.475343221859,18.4538550028
8.42368232271,8.54054490215,75.0822538978,8.30871609222,0.596165161679,17.1416449487
7.56497452844,8.26932490835,81.3192745841,8.69682403725,0.776562878348,17.1424807767
6.86924484354,7.62051274771,70.5508780121,7.96197877215,0.840855904641,15.889880594
6.67005509599,7.28555403784,62.5068655049,7.63798366126,0.60592233103,14.9287324504
7.41641280005,7.97889489918,73.1662041816,8.10527713457,0.364891815259,16.2930324576
7.52994474456,8.098207424,76.0005169159,8.39638466014,0.739069209591,17.1935350811
6.71791715462,7.36346496466,64.6706393625,7.8490936263,0.915197202082,15.8097211143
7.9164409615,8.78827343526,93.6217784355,9.27612414493,0.8708605391,18.9998709542
7.47003873382,8.35219845841,86.1948138349,8.91099365798,0.767663973902,18.0179563639
6.81486048969,7.71884350328,74.6146036597,8.21708180586,0.995348683689,16.8152943535
7.33598313146,7.77901036152,68.2191342493,7.90901752891,0.560514512882,15.7617712915
7.42523751768,7.88360962709,70.4222667297,8.13656115902,0.570768466246,16.7484268483
8.59901043472,9.18522542697,95.7812780808,9.44549791984,0.521882294699,19.1770878774
8.68989841897,9.00549492996,87.3730266133,8.91541626278,0.511713015194,18.5470790647
7.31870055222,7.62404894328,63.488645486,7.52224188624,0.573874843923,15.6844885537
9.17023407733,9.97873193416,116.822825692,10.441078073,0.843590651639,21.2912020149
8.11906455937,8.6978503188,87.0303913427,8.99525664598,0.679997502648,18.6687141658
6.72315587954,7.59024927243,71.7059898963,8.27699842502,1.06588060559,16.5295946295
9.1552217979,9.27823556384,88.5097182915,9.09335591693,0.613330393327,18.4570733781
7.34428569541,8.12912442579,79.9447221791,8.50838566514,0.700614120512,17.5332779056
7.20435829373,7.93168182117,75.0541807294,8.35783406596,0.740937114803,16.560181005
9.2670622583,9.30678339074,87.4876040288,8.8605117488,0.822458107098,18.948881056
8.33503988582,8.86789757194,89.3006641682,9.2608183572,0.782403376275,18.7239921704
6.7461206221,6.85923874404,49.2052280472,6.70376320218,0.429743977048,14.1077693439
8.51970258985,9.12174145178,94.751328798,9.32936752949,0.566067694485,18.9632485551
8.3430703703,9.25477251774,103.412235774,9.7888375753,0.934960970808,19.1646811345
7.45677062804,7.94058798728,71.9453705677,8.19647901283,0.725552183927,16.2992370909
8.08944366831,9.05508854261,101.046219777,9.74752622311,0.948089787191,19.149788494
8.29292770472,9.23438173827,104.313985969,9.79262059174,0.755213096028,19.4580687721
8.60280500875,8.90889660284,85.2289185675,8.75548972794,0.641853181148,18.3578359889
8.83101138515,8.89236949631,80.6648931472,8.77009078755,0.453999859593,18.3417698694
9.32036240311,10.0073369374,114.74470878,10.26208028,0.63912548392,20.298027838
7.38535288432,7.6852937915,63.8167635858,7.65339478596,0.424337975564,16.3168051836
7.50618035624,8.23286709687,80.3449178115,8.51175285349,0.631872561675,17.0268828736
7.02790166081,7.25035800919,56.0056380969,7.20260951892,0.27064495461,14.8183596329
7.85335978884,7.97051758536,66.3155095027,7.9290515754,0.444881704224,16.3429581876
7.20345791886,7.94457861248,76.2075942414,8.28285770055,0.610512387863,17.1736830868
9.4813498661,10.3045139785,124.266173051,10.8192068031,0.757609026437,21.626142852
8.42281706452,8.64989096796,79.7627977249,8.57555669308,0.295849497355,17.8539431095
8.8832230377,9.35786667206,97.1753074007,9.395828146,0.29688361779,19.5342301331
7.24754765564,8.01365355208,77.3065217709,8.48380017328,0.696408738704,17.4905991627
8.72457572014,9.68602451118,113.852162297,10.3638842313,1.00492586935,20.4609798505
9.21069703309,9.58535043253,99.62137427,9.56957672926,0.367803453065,19.4930242514
8.40450217464,9.3862918254,107.83534505,10.1684895816,1.10982860112,19.7534587151
7.79291367273,7.9902221885,67.7717516238,7.9112526878,0.521905775758,16.6409075214
8.34458843208,9.1682057474,100.561519145,9.73528053072,0.975082346687,19.7953329091
7.3706611417,7.40386409622,56.2341947139,7.1521284795,0.674731818039,14.5774689002
7.98534532528,8.57531736673,84.0771932742,8.96112399371,0.805550026815,18.2172400856
9.26527990287,9.64141070911,100.498950337,9.68041811036,0.208524941647,19.3626022171
7.75108342777,8.52557102616,86.7332888002,8.97460735304,0.81470282647,17.7069569956
9.39156552692,9.9736562937,111.685928146,10.2739475559,0.650061532738,20.2833596862
8.46637325885,8.93349769407,88.9414196334,9.05322742428,0.529398308912,18.6509328245
7.59872738855,8.09719915544,74.7282648072,8.23860123543,0.437551394484,17.1468705883
7.12135167669,7.82533986927,73.0298065891,8.16385963369,0.775168836204,16.7146051974
7.42602561183,8.34355528867,86.4994641123,9.00470448971,0.821509201943,17.7178979945
8.35596165785,8.52194603772,75.5195033373,8.47562847865,0.330167234078,17.760630764
8.67017346074,8.70271608379,76.8275908177,8.34373423707,0.752902533205,17.9113830329
8.24522229524,8.24590010598,68.2226797226,7.95920649331,0.782318977623,16.3352150388
8.40075151785,8.63369919115,79.1746624384,8.55252161483,0.567378444583,17.2265056879
8.41307167422,8.90567827825,89.194753751,9.07564064235,0.475234260756,18.3622367331
8.25559422428,8.97268089648,94.7248171343,9.51690883575,0.774195915638,18.609475869
9.02319932908,9.47378405621,99.1915518182,9.72244957034,0.572652118234,20.1287523611
8.2404966573,9.09850394492,99.9784945408,9.63476607653,0.816570437286,19.3296758374
7.58554391876,8.35697097246,84.2139132872,8.7624083487,0.742549823736,17.1335986232
6.64653802074,6.96815918595,53.4453727559,7.0974117022,0.478243314389,14.6625807914
8.77479385323,9.07135632516,88.1209057567,8.96770217217,0.433112085414,18.7553621786
8.05580126534,8.81636446257,92.5804370621,9.27766928037,0.853235211738,18.955067239
8.00892651353,8.12043499321,68.6421603241,7.81726724691,0.681386679753,16.0512678188
9.38803569741,10.3082287678,126.975053224,10.8882532175,0.806974818095,21.2150600165
7.75836148083,7.94472383719,66.4772173057,7.65787825868,0.738103454875,15.799513902
7.77711667293,8.2533181273,76.2809261708,8.30537884725,0.411617117765,17.2543467967
6.90542302507,7.47907667619,65.7335974495,7.8650560574,0.804933879488,16.1441471181
7.57334539964,7.6636551444,61.0985044874,7.40777935638,0.687780558924,15.3004080737
8.48728839443,9.04377214092,92.5540941908,9.27498132925,0.630381426436,19.2217929623
9.38489125332,10.0664013355,115.678466794,10.4213563197,0.816826036258,20.8575885245
8.92095531176,9.71612976431,110.524999639,10.0655343347,0.68882537803,20.0855521468
7.1739648241,7.9301101118,76.26592818,8.36264818717,0.911642412472,17.0557761139
7.08962858195,8.05092986501,81.696728631,8.78908024717,0.903254065294,17.005862291
9.58645708634,10.1348494415,115.042362572,10.4608113908,0.768209679343,20.6398129795
8.11279912657,8.61731007452,83.7675661785,8.93266991287,0.617524697556,17.873020921
9.30173292537,9.96306681614,113.552875054,10.2087380758,0.502873544522,21.0038321383
8.2097004748,8.39173174645,73.5878559439,8.37126556596,0.285110649693,16.8694321303
8.91910423027,9.79329839711,113.934758625,10.3962967617,0.876614736618,20.2857263392
6.75654090505,7.30750886571,62.5729097474,7.45833659118,0.64125737484,15.4028088441
7.26104779529,7.38825782927,57.1375443684,7.30145900969,0.396053585699,14.7502170654
8.09873286084,8.26907312833,71.6275168459,7.99696613589,0.630239696592,17.227712566
7.81627396267,8.6741091945,91.7368535681,9.33393635885,0.883858788688,18.3524415705
6.8122779471,7.80329165148,78.0359490937,8.45868749971,0.952516786042,16.2637459163
7.22376077052,7.5371413191,61.7888029647,7.57734425698,0.391639103277,16.0024733012
8.77647650114,8.79839938271,78.0463682585,8.40233163725,0.720520808695,17.5953057076
9.08305301754,9.28811883377,90.2800902073,9.18816829646,0.393754400298,19.3020686449
8.08722473595,8.33093452696,73.5431692718,8.16666598287,0.577988601854,17.375137193
7.5062266251,7.68875460704,62.5431391939,7.4122934814,0.571834034486,15.3596532586
7.70760619303,8.39638838701,82.6110545723,8.90127371474,0.925155003639,17.45626849
8.19875027211,8.53192399996,78.5968558185,8.62325010798,0.385103540249,18.0150871253
8.55821401017,8.99478198651,89.0625036781,9.21752702547,0.766494536183,18.6106466952
9.32696246164,9.60431881667,98.1521345482,9.56057213657,0.469603921509,19.9802847624
7.09373702435,7.77599069565,72.1302816595,8.08044646875,0.719453025795,16.5887234544
7.02579534431,7.3174197969,58.6615331655,7.23794835283,0.416496114619,14.9435073204
7.40716813179,7.6056194527,61.709190377,7.453237176,0.508254454945,15.4507753347
7.65398996641,7.98986572278,69.7940171309,7.97186398416,0.1510134477,16.9528974477
8.91987551665,8.92788679676,80.3816836049,8.60362339293,0.80848561277,17.6122272689
7.19943127048,7.69344239962,67.6697602796,7.89597448105,0.684094532482,15.8322577026
9.39653978788,9.61692607842,97.4031973058,9.45201417285,0.458105450802,19.9191606408
7.17000289491,7.64161995848,66.7608179101,7.7226296717,0.315685384086,16.2239910031
8.3124079504,8.88408713856,89.4129543108,8.98656769384,0.567334510519,18.0010845428
8.70761099226,8.71484552855,76.7242509137,8.30191539198,0.805192709526,17.121130552
6.89619967769,7.25595790381,58.4347909401,7.1765200887,0.345871660085,14.8753029018
9.4053538935,9.86615320826,107.068770829,9.93302272521,0.308180094168,20.7303119366
9.04340332351,9.5488855642,101.582173651,9.86198470114,0.627178908571,20.1041074683
7.70237568895,8.66880497065,93.3875642141,9.20609597855,1.02722583739,18.0534410291
7.36877593242,7.58991002537,61.2372058936,7.49151662042,0.496539220331,15.4186316649
8.00842192301,8.86024860123,94.6912838306,9.41874900413,0.929860966021,18.3777268472
7.39925570316,7.93194724253,72.1880036389,8.13210548314,0.506332642981,16.7001911821
7.20159302019,8.09257344236,81.1306996209,8.68034353856,0.786431018184,17.6282458289
8.82167870235,9.49338116545,104.087504087,9.7967148165,0.706580370645,19.9180903243
8.24046685215,8.94728391682,93.887879399,9.4854659835,0.981105916725,18.6023212786
7.23434811722,7.2866901399,53.911522933,6.86979518372,0.682387671612,15.06043629
6.92915309486,7.07933767003,52.4731258829,6.77027121819,0.819252848325,14.4560733722
9.28946410498,9.94092355899,112.334424984,10.1520195081,0.610351626892,20.6884002507
8.95211622235,9.46082156568,99.8255521773,9.63259979589,0.542205211985,19.191657739
7.15661088939,7.59096740752,64.8643259509,7.61698144187,0.335167506149,16.1215466541
6.71400765765,6.72214049556,45.3388430164,6.30750462911,0.652147708612,13.8730578569
6.83309499818,6.98004387688,50.9700578595,6.65146818244,0.667868293257,13.6613790008
8.69816320493,8.94593496173,85.3798127409,8.89842805899,0.374791446269,17.9291327472
7.46627638776,7.91314863535,70.3836794898,8.19557930554,0.809323598933,16.7847921704
9.23699112676,9.87508865532,110.665979511,10.1855539653,0.755881639808,20.2483927635
8.89756885297,9.61797294186,107.874561687,10.0761176833,0.95791833766,20.1640436813
8.07755216735,8.31991723461,74.218926868,8.20513975981,0.439770483801,17.1382281758
7.52355813336,8.37878588992,86.1759544487,9.08585841019,1.13440824367,18.3889086981
7.05797080868,7.59077744977,66.554339071,7.89578914448,0.776371834355,15.5221306624
8.24437298416,8.24791302623,68.4827342272,7.93129493688,0.582654507146,16.8310078396
9.06606470167,9.24859334451,89.0156072062,9.1130723223,0.635206315608,18.3912325908
8.93971701684,9.50959241253,102.480346379,9.89134746326,0.65433716998,19.8974851729
9.47413086649,9.85527717805,104.815054617,9.92692505729,0.504765301138,20.310171471
9.33959659951,9.64682777584,99.14734934,9.50872434406,0.407754995194,19.4984114538
7.86687194134,8.03927468038,68.0861078355,8.02056972022,0.307422846131,16.3865454014
7.89913563124,8.598613312,86.5111144364,9.12376819778,0.985024859666,18.3865052444
8.3429290592,9.24805612094,103.763411125,9.99968127462,0.993504445012,19.9855972908
8.3211575583,8.58795902998,79.1714283436,8.42091940527,0.517141994441,17.4137230179
6.81617800767,7.3565048544,62.6182873973,7.51214481643,0.66306733155,15.8268152438
7.4310211278,8.06859486463,76.5233805116,8.30681276129,0.522251369685,17.3043527914
8.62754382044,9.12585259454,93.3935747242,9.18042186335,0.444676914598,18.3540238775
7.23402902306,8.15763920346,83.2505629692,8.78072406328,1.07285348845,17.0084627482
8.38334099094,8.58819325486,77.6520315888,8.47506346711,0.388257186616,17.9114460663
8.21575687678,8.33918742437,72.4180462241,8.17486535631,0.538879146973,16.6403913091
8.37421191623,9.01074727568,93.7307092689,9.47464284507,0.832864742248,18.838075333
8.81641574304,9.71139742889,112.971045822,10.316656041,0.88895240079,20.7286996005
9.02283668608,9.93090458865,118.129887185,10.534945515,0.909172122544,21.2572562983
7.20807886651,7.91124626484,74.3440406889,8.2514660921,0.672490789149,16.3849937657
6.87685051919,7.81828875296,77.0036069866,8.4111180586,0.828389109962,17.1498009254
6.84479747711,7.16132968973,56.0043820601,7.25423947033,0.382503425537,14.4837792894
8.0047438283,8.63091171079,86.6512822703,9.1120303659,0.838580171454,18.1087377403
6.95250298249,7.35903131859,60.7774405735,7.40962650325,0.258354177777,15.0561642467
8.06947120643,8.76766593352,90.3787851536,9.13243522711,0.686229921542,18.3349994085
8.88963098077,9.4033242088,98.660621971,9.71367263579,0.614794119087,19.9291638003
7.97947935002,8.59018449821,84.6685910087,8.8759740959,0.576045699052,17.7908317578
9.43212856016,10.0256265941,112.790868267,10.3514171103,0.713974022861,20.7015875751
7.98575876415,8.42691637529,79.09475178,8.45135954541,0.24704620396,17.7071645932
9.36852534179,10.3440617436,128.387000971,11.162761444,1.01146365842,22.4537454977
6.70670411127,7.65557010395,74.1333204644,8.38636978577,0.904648114571,16.3619574641
7.65012542181,7.68592981806,59.6709187915,7.38118485892,0.847990554995,15.7089657711
7.82018162266,8.10293354643,70.6677744138,8.12848522752,0.335132494666,16.7574646792
7.3146733515,7.38040856298,56.0662487796,7.24489622058,0.504863533726,14.8249290193
8.71513209655,9.60003552936,110.580722324,10.172180762,0.851564074944,20.1733414559
8.94965045603,9.33977348325,95.658409821,9.52766932405,0.543002986999,19.5457819758
6.7577950093,7.03927944232,54.4447659571,7.01518707913,0.194053738795,14.7553850544
8.24257340239,8.59127156091,80.2520014268,8.69760385339,0.400454970807,17.9627569512
8.32775310165,8.65921317527,81.6372681243,8.79583135203,0.449814904649,18.1201876085
8.85828154651,9.37037600166,97.9917985122,9.50675411186,0.423635604571,18.9489809967
7.92971204319,8.89021390516,97.2146653008,9.48727362979,0.973112038653,18.8091042638
9.18621023457,9.66320481377,103.369139537,9.8541668725,0.619753146356,20.1898144936
9.00441437715,9.01880465434,82.486944255,8.70947974046,0.784254262048,17.7859652774
8.22208166927,8.5385909454,78.8760138926,8.68454791946,0.472330654094,17.2534368638
9.26916676553,9.90554814377,111.96147123,10.1565969285,0.569519787324,20.4231070013
8.11828239046,8.55767475426,81.1540583607,8.68182025778,0.508191536271,17.6790243338
8.32798819323,9.16502759364,100.61743967,9.71383188891,1.00082022733,19.1070672131
7.3603463907,8.27241511432,84.4682514618,9.01179264081,1.12734528312,18.1250666235
8.6170391032,8.74447914936,79.5779397053,8.63486502938,0.381306956309,17.7111726538
7.05792325699,7.13026768192,52.3614595822,7.01218066071,0.466021439078,14.9736235796
9.18130906089,9.32737410107,90.1487454367,9.09613850034,0.540817787012,18.5776163114
8.24663109525,8.26285265787,69.431921916,7.94736983683,0.748141542085,16.9652601395
