Variable1,Variable2,Variable3,Variable4,Variable5,Variable6
6.40519174766,6.89099667504,54.875639118,7.10304545113,0.669340685972,14.3616375219
6.52766969679,7.46218739039,70.9530441932,7.97968221182,0.94421617778,15.8136784535
5.51160975828,6.37052207286,52.3227585652,6.84616225091,0.758642125725,14.0297942214
6.21116096812,6.24522407242,39.8373855997,6.00827495582,0.545879481466,12.8755150372
6.59505818313,6.90493469613,52.6247807834,6.76509849674,0.411891478441,14.1230231508
7.61806940962,8.47016663762,87.1406329505,9.06203148485,1.06638575921,18.2561143632
5.92793576653,6.59635862928,52.7983580445,6.90685050403,0.841129158527,13.5038382709
7.29981845685,7.51238109211,60.144588362,7.51415545166,0.151001129562,15.6374422335
5.85111801347,6.6597945893,56.1692984555,7.09248042193,0.882247565449,13.8263200295
8.06460765857,8.23276097435,70.7579442881,8.1754510662,0.286912143013,16.8460630199
5.33986897249,5.34281268106,28.9539325438,4.96858739188,0.648712586986,10.6937601174
6.93261753767,7.8717216131,78.4822428193,8.60141618838,0.970541456195,17.3086970715
6.14177753982,6.81059851828,56.4177444756,7.16433631892,0.873125319004,14.9588467492
6.17386799443,7.01495573258,62.293394617,7.72939539534,1.01195805543,15.1963438607
5.43864160694,6.12650427334,46.6187331406,6.50136606186,0.864970798189,12.6938823463
6.96070179534,7.8004470719,75.1884916503,8.34078771673,0.880403941723,16.7841274385
7.01859550156,7.23883925918,55.7349167174,7.17123146067,0.389309367316,14.4324060501
7.36397889508,8.19902155162,81.7010164746,8.72677046097,0.859958017592,17.21780939
6.59781055713,6.68064824504,46.6782548393,6.33376027613,0.756780068444,13.9363750802
7.24643898387,7.66868707703,66.2857428353,7.9129610826,0.58772353315,16.5568907566
8.03622591035,8.69127818177,87.4996001661,8.96408206915,0.577292411919,18.3495800129
6.40942911093,6.93873886159,56.6040402481,7.28928522892,0.674268107073,14.7779208397
6.10631736405,6.59277538379,51.100056869,6.94680437366,0.807988993171,14.3416640213
5.75872956412,5.90362246478,36.6639621686,5.81127523759,0.434515289967,12.373024238
7.27371276373,7.59141665017,62.6279052115,7.41931235164,0.482758019268,15.7734663837
5.19195245369,6.09758474025,49.7228217926,6.67078360045,0.92636975249,13.2753876965
6.7660052008,7.68974900664,74.800370457,8.26324917973,0.955873815404,16.1870501467
6.49860939418,6.6859796387,47.8062345527,6.56648055275,0.612311271692,14.042810365
7.19433081168,7.46581546931,60.6959353126,7.48147792685,0.379802771067,15.4060309469
5.6503437653,5.67302353759,33.1244976384,5.31393977871,0.837281795419,11.4363567433
6.95335917475,7.52074834556,66.4005547677,7.71419134723,0.457786392435,15.9734619738
5.34769169012,5.91115864877,42.5345120435,6.20236334466,0.553393569375,12.9783429348
5.4638576793,5.60294886176,33.0959592799,5.38962864911,0.571795685734,11.7286000756
5.81465115242,6.41355730242,49.251702535,6.68773817153,0.54371743728,13.4514463496
6.25741857567,6.90220338187,57.3056600002,7.14048186753,0.657713575389,14.9709380652
7.45947534478,7.61352376342,60.4704279995,7.46386206901,0.459792696296,15.4396397359
5.94682795506,6.08678081512,39.5120655194,6.02869988253,0.282123131726,12.5478852155
7.8033085035,7.96501095089,66.700098602,7.89714014661,0.539697023385,15.9985972926
7.63737778302,8.264957357,79.2784593618,8.66186731282,0.72471441202,17.0611819207
7.68291342457,8.07446725441,72.15130959,8.08408671364,0.232922538826,16.9603669674
7.92566681046,7.94871265761,64.0056709572,7.76923062166,0.671051630216,16.3934117367
7.17157954384,7.51668989058,62.4217824663,7.61856519382,0.403941709845,15.8014181618
6.57586336454,6.87576485793,52.0574035368,6.98617895532,0.491096461127,14.3373986784
6.95707822585,7.73139345509,72.786288721,8.12991276306,0.747631294132,16.4585070293
7.2343449001,7.62794357773,64.9352428154,7.76544337993,0.441640213314,16.117970681
5.78953937519,6.2070230851,44.374951661,6.37508284816,0.416954168404,12.6814561641
6.82186283239,7.64063143358,72.2411956856,8.27993292139,1.03383395705,16.3695331029
7.13016729693,7.6036519536,66.1147950047,7.83459011667,0.747933394396,15.4462395998
5.25789851145,6.25295236581,53.1427329311,6.89045550116,0.991377990355,13.6934806335
5.25793866578,6.02864837911,46.4914549747,6.48504323896,0.803707265595,13.4910076941
5.9746643519,6.20834627892,42.3669877285,6.15806688145,0.240863117237,13.2894842282
7.52725650315,8.15482849673,77.4935122155,8.48567168862,0.621854988706,17.4705284463
7.65425562184,7.69104904412,60.3966830353,7.32501002738,0.768118642828,15.8983284291
6.25573603564,6.26332882372,39.4387832078,5.89902962623,0.804821492187,12.9148511184
6.07189588088,6.99624837471,63.435671538,7.67294075335,1.10896834535,14.9560823598
7.34713249885,8.19331594515,81.7278943431,8.63461830594,0.717916021177,17.1235723729
5.9567029121,6.45080272937,48.674363416,6.76216852615,0.726889749191,13.9182797926
6.79551784973,7.04961771823,53.8480214527,6.84532394747,0.671499657994,14.0583127665
7.90807093822,8.37827567479,78.4269780656,8.52139807542,0.401070204285,17.5413348524
6.26239733824,7.04946337496,61.6912901321,7.56872052039,0.984738605034,14.9991497459
5.55847216877,6.24510542756,48.5587468114,6.79501584149,0.926774781285,13.3397806559
5.47648529095,5.53457446731,31.8919033081,5.35997521887,0.694196466613,11.5819387039
5.47387008376,5.99581785117,42.8300361778,6.19902700721,0.468345144046,13.0520774402
7.37607387592,7.67967677707,63.826059642,7.59985389071,0.467426794504,15.5804682808
6.38849989,6.58849459514,46.735093761,6.45957402665,0.596002404465,14.0184929268
5.95763781375,6.20302254557,41.621730354,6.00481810906,0.621454163459,12.8450744654
6.08287990114,6.64791579869,53.023235576,6.93962355754,0.783200051724,13.9727803499
5.59267667243,6.42032993977,53.154778034,7.01848315838,0.831876881881,14.1101996759
5.27873609832,5.87742679481,42.22169787,6.10589769822,0.74735891027,12.1570029415
6.76283033026,7.21892866088,59.6199167663,7.35976112309,0.431379293321,15.521422578
6.08254936139,6.5459818211,50.0667719144,6.82717980561,0.567741651217,13.6206890524
6.94355410663,7.65357688027,70.7920293178,8.18209158007,0.852370679486,16.597580462
7.38449313618,7.78715518066,67.6739184489,7.76787699126,0.349043670604,15.5577185655
6.8713961852,6.87463519947,47.5405773054,6.42122747567,0.750886624669,13.7455727989
5.69695255908,6.52683318696,55.0756368241,7.24078807533,0.849075207727,14.1327942362
7.80392339954,8.56430286084,87.1761625566,9.15508326513,0.957393996891,18.2964619823
7.20065898042,8.10251942329,81.6581900064,8.66456458099,0.770150273393,17.1955782226
5.40727359373,5.59782743622,33.8260608818,5.32372467562,0.79792952317,11.0685768124
6.70621037366,7.12320670395,57.7055125931,7.36816637336,0.59673230814,14.750288982
5.81065812528,6.35456098231,48.4942661191,6.49634954782,0.506376529765,12.8524015758
6.57130331148,6.66155644037,45.6094002861,6.52326566382,0.413763970812,13.2675419345
8.09598508436,8.7234310837,88.2700216956,8.95549679666,0.69137119432,18.1308297871
5.28475547142,5.50791678052,33.7965619352,5.53522442303,0.173471304573,11.1917413757
7.80403365809,8.07446540904,70.4732615573,7.98528372384,0.357468972288,16.1693856321
7.81822910231,8.27941145042,77.0745945111,8.51251699396,0.600800028458,17.1682574061
5.60602382761,6.47363437903,54.7104161452,7.20671945344,1.10098755752,13.768120404
7.05494874591,7.34653856698,59.0205721113,7.27531795172,0.506908350817,15.1225923091
5.38880554536,5.40978360138,29.8343049695,4.97580558941,0.740527433475,11.0145060998
7.65533426127,7.68584372856,59.6641930293,7.47657259356,0.473452171523,15.8647160484
7.08507796446,7.79745907606,73.3243695859,8.32052409375,0.761347873397,16.5476855775
6.46119895896,6.46612565831,42.0470274466,6.23130365201,0.784409264157,13.3304164299
6.29794342259,6.52328150296,46.1873554294,6.50449626646,0.152382928313,13.8484826634
5.85299166758,6.14707259893,41.6942020022,6.09737096381,0.457804241822,13.0022403389
5.93158848321,6.42972281543,48.1022358132,6.53805165514,0.507971419448,13.327393754
5.86092112775,6.07593439411,39.7610199712,5.99969336987,0.559068229983,12.4458504029
6.13109497405,6.71816381229,53.3769006334,6.86644295352,0.672142430093,14.0286733784
6.90581984608,7.81506263785,76.5768122438,8.59043248373,0.960278160101,16.6480728642
6.4035816685,6.41115579721,41.385047129,5.94203951749,0.753874221247,12.5238138718
7.681725569,7.75745984029,61.5885919359,7.5827124129,0.512251681261,15.9203233521
6.81386465037,6.96770024518,51.6934230916,6.94560040552,0.43572660679,13.9851650112
6.36669109142,7.28885047966,67.4608723008,7.87061775899,0.921063618275,15.8290562777
6.11775040896,6.69126011197,53.7042726439,6.97400834228,0.650220725228,13.6868659172
6.65707537176,7.04154640132,55.9982192099,7.07474529285,0.256554141648,14.4330385163
7.99514694383,8.94151479682,98.2874719834,9.46441303338,0.888917318452,19.1153279851
6.31543690823,6.8983847369,56.4975567013,7.1461457179,0.699217288791,14.7528611049
6.19405449179,6.85080006427,56.8663450231,7.21853334414,0.643609975373,14.5646439424
5.22817780406,5.40099230117,31.3412921345,5.27854464095,0.586349291113,11.5427787535
7.10287500859,7.66919842594,68.5945800548,7.92073006221,0.650966647198,15.6127277996
5.2495623786,6.0275559168,47.0409279856,6.61492281997,0.824370436092,13.1559332031
7.73320461572,8.70576825482,94.4214069171,9.3193181977,0.929232281407,18.2923295463
6.68113914585,6.78772828446,48.1198444989,6.48477752175,0.826605568157,13.786999786
7.86860093988,8.84497105635,96.6387914981,9.49662172323,1.03405358861,18.6779714853
7.12252580229,7.90281021179,76.3005325963,8.55896589891,0.909646342314,16.8273533572
6.39681259988,7.29517674499,67.5948522936,7.99240855469,0.936844043879,16.1437415387
6.66439701222,6.92752054969,52.38469417,6.75220735484,0.577575277954,14.4448141903
5.59351249591,5.80734937248,36.3208104227,5.52480740667,0.686108665751,11.8184856221
7.42163132777,8.14108506397,79.1317064895,8.69399049039,0.837887623722,17.1860256132
5.74659960693,5.91452762512,37.1430021627,5.67619452222,0.620159152067,11.7517831715
5.5446349396,5.73651681636,35.3651882296,5.64045629023,0.330205886568,11.6957146704
7.11627314889,7.55694273055,64.1676264081,7.65975669818,0.322627790457,15.7559058791
6.68065008557,6.8286538737,49.5203558452,6.81711708973,0.286378795044,14.370301049
5.66278947723,6.21877758509,45.9207571244,6.47781929943,0.775448154857,12.8531272541
8.0260499894,8.71210717751,89.2989449436,9.27639794581,0.769451185875,18.8052252129
7.87959548783,8.19660196699,73.3718662888,8.08152254845,0.599533604572,16.8384719933
7.15888028716,8.02903331145,79.3106234372,8.55247022064,0.851457804229,17.0834470048
7.45646510299,7.70506919725,63.3735982219,7.65468133156,0.345469862282,15.5916619537
7.88602858222,7.96337087612,65.1796336763,7.60928292938,0.868038623725,16.0664297345
8.06961214184,8.85525643412,93.4772252549,9.46648929362,0.983045521075,19.1354638974
5.32261856752,6.28147668758,52.8219017045,7.09662119312,0.904818260783,13.9889222655
5.27426800803,5.35507852037,30.5260866385,5.07185183961,0.605630014884,10.7254060882
7.44443654074,8.22142817846,81.6983602185,8.68487189464,0.967493244275,17.4762001181
7.51292024936,7.90589101067,69.5476862331,8.11585721886,0.545897857739,16.499639897
6.86048596378,7.71295584476,73.9685932361,8.21065952381,0.934197732848,16.2494050005
5.67515686169,6.23182661163,46.2702070977,6.56246700169,0.596932619688,12.8688461618
7.26141780154,7.8687306453,72.6193684076,8.14160229945,0.533684362547,16.3531235444
8.05598750239,8.17403218729,69.3370606381,8.01247538016,0.573289813048,17.1726565732
6.77797345594,7.57166584006,70.6393135094,8.2187907456,0.862678595849,16.2700631884
7.38614473587,8.30517047576,85.7894120546,8.9874233117,1.12269380953,17.3312833892
6.61788234629,6.841620092,50.2059631013,6.72137477427,0.467478978298,13.6327117389
6.69995013509,6.93416955999,51.559801408,6.97406995566,0.4201832243,14.2868370697
7.07435423473,7.50413474284,63.8255473057,7.60712677061,0.387687660157,15.9533500555
7.01905845357,7.32496166561,58.8561691721,7.2376949028,0.565703752923,14.5761051802
6.53039245937,6.96380730547,55.2207341081,7.23216263031,0.693257386179,14.4293835671
7.76600349155,8.51424894957,86.283639323,8.99135765603,0.948856381817,18.090084934
7.28722704703,7.38163400678,56.8428170597,7.07052400442,0.845706982071,14.5632129505
6.68325930591,6.68647745746,45.2357762547,6.42410847424,0.74256382143,13.3277706187
5.51305910535,5.68589992974,34.6787466456,5.58004554509,0.404798541353,11.39939626
6.29850194902,6.94855609738,58.316735752,7.34905125678,0.874530815403,15.1527546622
7.42831799086,7.92794565108,71.1792483277,8.14897752973,0.550332460549,16.6647575305
7.52909726721,8.05139429664,73.5648655511,8.2041706206,0.548868153641,16.6628455071
6.15491235133,6.81065719991,56.262176902,7.26294963786,0.675241451982,14.686702612
7.82812904359,8.0393789752,68.7552518628,7.79270369855,0.624572454561,15.9102382314
7.56629334518,7.93510851431,69.3716426964,8.01132450149,0.305142709893,16.9288867425
5.66578430612,6.6403826516,58.7411370318,7.32903795254,1.05323622904,14.1466394414
8.00196598843,8.11819259967,67.8546691986,7.91976716322,0.530163488468,16.9454692337
5.42349566784,5.52773021665,32.5436819626,5.4582790987,0.345876792215,11.5294430417
5.74135830149,6.28420961367,47.4175998817,6.52233736173,0.737776802797,13.0505138693
6.32913325952,7.20537291425,66.2661904317,7.87501472593,0.875097870627,15.5093720381
8.04275155143,8.80242227228,91.8338993045,9.29122954622,0.871015510934,19.060061846
5.35747174831,6.25825475164,51.7300580922,6.9167085446,0.992142617641,13.3323557384
5.26780909448,5.73248791478,39.1850312516,5.81393282508,0.365990722965,11.6559457013
5.75694668246,6.19465640677,44.6473389207,6.32938066133,0.653663188888,12.6654944611
6.86133968775,6.91722830119,49.4721524212,6.80099694262,0.593369784965,13.9202524405
6.85396447696,6.88446814956,48.1293802051,6.46860236726,0.835847877739,13.6385500586
5.47252300259,5.62963066538,33.7649108672,5.48293638777,0.556842467352,11.3627731203
7.9197595837,8.50665252656,83.4993374539,8.84847309409,0.611855911834,17.5810928311
6.45950229845,6.91763555618,54.706920513,7.18522848083,0.695840257867,14.3718084054
5.52571129004,5.61775387743,33.1120800946,5.46996676957,0.491289687032,11.2229182425
5.34931496584,6.16924156681,48.9952578953,6.81777230443,0.827246128443,13.1563815618
7.24084176948,7.68245913496,66.9597064162,7.94644915744,0.625915992224,16.294709721
7.43228042962,7.68128930888,63.3215598047,7.48564100913,0.736626236363,15.533308633
7.68386713672,8.22458938654,77.0748797583,8.58462435564,0.865616393862,17.0166748915
7.30323592891,7.90625395547,73.2305491466,8.31268264194,0.769136459897,16.9697079553
5.55491800055,5.84144508638,37.8770498996,5.95700678431,0.61046686656,11.8444997253
7.18585773593,7.59411078235,64.6673580111,7.63650618172,0.498543819607,15.6136110978
5.57064433764,5.96425666775,41.0059929398,6.12341822344,0.434555333462,12.1015493181
5.29718123913,5.7452675137,38.5446819843,5.7414766987,0.358504201134,12.4177593862
6.33540567828,6.68594515626,49.8653218526,6.67460526375,0.170608283183,13.8212152614
5.76053318334,6.17481054432,44.2040979127,6.38987534727,0.477827544535,13.3584397923
6.26644443245,6.57323480831,47.8850048442,6.45674840615,0.374320041923,13.4786420243
7.01801385261,7.47551215994,63.8768415207,7.54079788095,0.340268426951,15.220992372
6.75596440041,7.55335714704,70.0183177396,7.92742169598,0.75103689428,15.8651869054
7.54482132918,7.67995468769,61.5839346208,7.41680311302,0.690909567597,15.9496347964
5.30366640264,5.84821130824,41.2441803092,6.23078219395,0.866758061757,12.3105820288
5.50837657969,5.58656903019,32.6681816448,5.26079224948,0.747186882195,11.5356056721
5.33927217071,6.3298512489,54.0365813709,7.00655359693,1.09620106058,14.0348025539
8.10541953547,8.43414857124,77.0728634419,8.42633150377,0.308861217394,17.5967324641
5.17600679074,5.97844987861,46.0281214897,6.4814758961,0.735396801231,13.4206252864
6.58796222207,7.56139341952,73.5772170797,8.24499365269,0.959022652856,16.7376636076
6.08169758359,6.57579370243,50.8884945217,6.89206526826,0.710697679144,14.101918229
7.21534447712,8.05495162102,79.814574769,8.66717783545,1.07007341631,16.8024824644
6.21696886455,6.38448635156,43.8710506916,6.36515469319,0.206882591866,13.0897108905
7.80931830785,8.15357016252,72.25150457,8.28636676103,0.620357425997,16.7293519996
7.95732912064,8.9027000637,97.5661966495,9.55287715723,1.09699273559,18.948646815
6.83386491433,6.84263616138,47.1640900707,6.39248598319,0.679668854496,14.1741396141
7.14462463928,7.34950108244,57.9202990568,7.29564945622,0.360457063147,15.5305253617
6.17056453799,6.29771482793,41.6724592172,6.17858803471,0.592755487411,13.1548454131
7.68011687904,7.98977768186,69.4774301702,8.1158901326,0.453547202977,16.670022311
7.49701020132,7.87308644206,68.1556486819,8.03801230409,0.648583971942,16.1551446076
5.31964007674,5.63363296437,35.4567163202,5.46109043852,0.568761263636,11.7050159825
5.47916335162,6.06873887167,44.7196435718,6.49611264898,0.768598057,12.6381333366
5.71743397388,5.94656952354,38.7725828528,5.76969202715,0.551718912222,12.4624074303
5.40177811354,6.03951564673,45.0231128878,6.40010664323,0.62569987672,13.3746376082
6.16401473415,6.28506721005,41.9175873305,6.17999005262,0.454162276625,13.4266048249
6.22237070239,6.95114730677,59.5011314156,7.52905747461,0.942235625176,14.5343930614
7.68054300985,8.20913274423,76.3542770889,8.49211524625,0.693132359732,16.8031199811
5.18292997049,5.68529391513,38.6030379324,5.8882999445,0.483199303133,12.127445018
7.29425360073,7.77462538743,68.9195796875,7.98364671274,0.527518393817,16.4816130005
8.05179457197,8.80832455608,91.5701309433,9.10162946973,0.637263626075,18.8269601802
6.69529664966,7.61587702782,73.3935174371,8.19414781519,0.97840629665,16.5574682882
6.13527530422,6.96351003726,61.6447473007,7.58450340744,0.866981521062,15.2162300514
6.01178966329,6.11256646295,39.3666231167,5.93764981577,0.579081130536,12.15009471
5.7085793497,6.49292675953,53.6251076714,7.06223130578,0.887008715029,13.8887944281
7.22742517946,7.64611668911,65.1406111217,7.78242680868,0.592868472918,15.5147046499
7.8581359486,8.31741562765,77.5092805315,8.52998779146,0.487735544043,17.7693149813
5.20772822866,5.95228454575,45.7066014989,6.44201884085,0.795524454321,12.5872115506
7.24828749811,8.24145778021,85.7382894133,9.00054892913,1.09449802077,18.0518523029
7.26797814022,7.37210184593,56.5067895655,7.25874784784,0.470400746356,15.5007840289
5.20054750388,5.58889051463,35.954766426,5.74363599172,0.43307994872,12.2307233443
6.99377734778,7.10715919267,52.982786415,6.86609160999,0.757289811945,14.9195186987
7.84559184901,8.09062254061,69.6848153849,7.8776410271,0.52293167783,15.9947319376
6.61160928224,6.7198470441,46.6849147883,6.46924150076,0.638469537782,13.2953568462
6.27079780748,6.45346707483,44.8518617355,6.24541136027,0.519815163678,13.6786947596
5.99024790637,6.97417025778,64.0542317337,7.80359170449,1.18958710068,15.348182684
5.46483087203,5.97743541595,42.5628259665,6.09111909569,0.581210561117,12.7610267513
6.50406766927,6.66747143128,47.4783658434,6.44411532962,0.659214805237,14.0234343129
7.50038740026,8.24007602232,80.6728762414,8.76151243688,0.913820669577,17.7271625619
6.46792686453,7.3163354548,67.0613263971,7.92285170163,0.978654001894,15.7107557944
7.30096020946,8.28529761413,86.0318181218,9.0803477523,0.927122336094,17.9597508937
7.62411648581,7.75377436785,62.1693457423,7.47446292724,0.696373884556,15.8805932376
6.22526452449,6.29907389184,41.2882413507,6.01941272639,0.773687353757,12.7923092813
6.53433457737,6.78380087151,49.9742575842,6.68160903142,0.548511859662,14.1590092941
7.15042605866,7.73903880008,69.7628072162,7.9417294311,0.731290503502,16.1188291738
6.50125891344,6.51401074042,43.4451478935,6.28684310413,0.550393983917,13.3972622991
6.03399103759,6.71727749371,55.1520888223,7.18369558285,0.684612953013,14.4211230959
7.67132528925,7.95877989396,68.7658767746,7.81361245004,0.657544646087,15.9014076432
6.03122899179,6.73368508591,55.895682697,7.14747524498,0.843491472532,14.4577356606
5.89336965126,6.50454488444,51.1280088761,6.80590901474,0.703093706305,13.4504500628
6.54177715271,7.16506421701,60.7164694251,7.49831017747,0.795798021273,15.2679941887
6.20123810173,6.4647689672,45.6610509588,6.52145543024,0.248471641842,13.2598683713
7.21669199635,7.63177226116,64.9977343556,7.84393232551,0.464552105692,15.8124577018
5.3634575236,6.08129827661,47.1096741077,6.66898114563,0.803614768269,13.080951682
7.91111086504,8.14315319859,70.5707341828,8.01262905769,0.458713884602,17.1140766
8.06804049364,8.49822840903,79.829980393,8.56754696055,0.346721679034,18.0490710235
7.72733048544,8.25611484254,77.3859852384,8.37446982309,0.448964632612,17.2282515337
7.31342039905,7.82684903462,69.677255536,7.9866159637,0.54328720323,16.2777001657
5.24607121925,5.75451245561,39.7362816016,5.92726769046,0.587820951048,11.9218162395
7.17377875126,7.73877960579,69.3508245041,7.9767313421,0.54509717287,16.4666245531
5.30066046899,5.72961363364,38.167169222,5.72236080008,0.130878515884,11.8649891494
7.24429510401,7.24789964179,53.1200895614,6.83515482627,0.749264072239,14.1158976605
8.02594236604,8.62441790209,85.6926898171,8.96540680307,0.856590934999,17.8752299624
6.11137782714,6.50399692419,48.2176106968,6.48935334926,0.28343973608,13.2406375522
5.67828851517,6.01608088174,40.3848299366,5.94291135065,0.561476966241,12.8117497238
7.49656156572,7.99936296723,72.3191849596,8.14735757588,0.598833131202,16.8914291733
5.32506912523,5.91382591807,42.8000417978,6.22076377209,0.789829283918,12.9138456064
7.59405542704,8.4586357949,87.3827832932,8.99522448753,0.739760132411,18.3861480746
7.58280275443,7.71443092714,62.2058393313,7.60340570068,0.625528836361,15.4887457151
6.69253280097,6.90514254006,51.0436345288,6.67369379332,0.537819221606,13.5909991164
5.24553690938,5.88870836336,43.0692732191,6.38107761489,0.81853129716,12.8568593027
7.7112683129,7.9846824397,68.4624258286,7.85067770269,0.433430877474,16.1675267369
5.88439868547,6.46797010601,50.0757478544,6.77484855341,0.820657469529,13.3007560922
5.68439945005,6.63736287545,57.6983606391,7.36881715164,1.02526212384,14.9420020738
6.57991814453,7.13161419271,59.2616621001,7.34524397758,0.674570778749,15.3629298493
7.47557508978,8.43093366296,88.6094137705,9.1213185784,0.996098314325,17.6874760818
6.47583167853,6.49808912882,42.8507725108,6.07277934667,0.718196944746,13.108656513
7.01374702937,7.12146862439,53.2360110453,7.06381235547,0.310604212329,14.5205672378
5.70787663656,6.40208891228,50.8566657624,6.76731730943,0.775676919501,13.1901543529
7.56887353538,7.60850901587,58.8171170497,7.42979031243,0.521502015078,15.8942839363
8.0076469276,8.09571230425,67.7394239647,7.91655677645,0.450795357941,16.0632905546
6.56229854935,6.97971470093,54.9186298726,7.07809109256,0.605049127312,14.652558316
7.85322009786,8.49340849495,83.9875848234,8.7402412587,0.564194662574,18.0688644632
6.45577797285,6.80472869246,51.8141752327,6.78894841076,0.274525725705,13.7226679646
7.24888837794,8.13910851919,81.8915170868,8.88114288199,1.15210082596,17.3078689475
6.96531748576,7.474670264,64.5470855545,7.67230124274,0.740022459021,16.0392704287
7.99955253583,8.71851725627,89.6061922294,9.19123436688,0.916743265556,18.5397532898
7.89454634925,8.65846407633,89.6620662548,9.08017694223,0.86139897149,17.7649416878
8.14437347671,8.46378848604,77.1898522761,8.36977791367,0.542072034247,17.733989851
6.75657731459,6.92024699072,50.5986795267,6.84098274374,0.371758020118,14.5871743328
6.96282679045,7.57278079812,66.9600281695,7.87835510849,0.818964219857,16.2783864896
8.1270114187,8.98142622387,97.6605217054,9.59234061766,0.947087298462,18.8446941189
6.93425509049,7.63203504748,70.0966638718,7.94412195737,0.7260058606,16.5324784492
6.4593918089,7.29719902572,66.7629976539,7.97889947427,1.09918604321,15.9525931104
5.83056782008,6.4829456778,51.7085281279,6.94713324388,0.970158260947,14.13620472
6.14861045301,6.72138435922,53.90404369,7.07277619668,0.816011291485,14.1070680794
